symbol,direction,entry_time,exit_time,entry_price,exit_price,z_at_entry,spy_z_at_entry,outperformance_at_entry,avg_move,qty,hold_hours,minutes_since_open,exit_reason
SBUX,Short,2025-08-18T14:35:00+00:00,2025-08-18T19:45:00+00:00,93.2700,92.7600,2.4061,-0.8559,3.2620,0.0109,-60.00,5.1667,65,eod
T,Long,2025-08-18T14:00:00+00:00,2025-08-18T19:45:00+00:00,29.1200,28.9500,2.1997,-0.5929,2.7926,0.0038,193.00,5.7500,30,eod
UNH,Short,2025-08-19T14:00:00+00:00,2025-08-19T15:00:00+00:00,304.7900,302.5100,-1.3101,0.9610,-2.2711,0.0122,-18.00,1.0000,30,reversal
NFLX,Long,2025-08-19T14:00:00+00:00,2025-08-19T18:05:00+00:00,120.7400,121.2500,-3.0381,0.9610,-3.9992,0.0057,46.00,4.0833,30,reversal
LIN,Short,2025-08-19T14:40:00+00:00,2025-08-19T19:45:00+00:00,482.1600,479.5000,2.0795,-1.2658,3.3453,0.0050,-11.00,5.0833,70,eod
HD,Long,2025-08-19T14:00:00+00:00,2025-08-19T19:45:00+00:00,413.0100,407.0000,3.2366,0.9610,2.2756,0.0049,13.00,5.7500,30,eod
LOW,Short,2025-08-20T15:30:00+00:00,2025-08-20T16:00:00+00:00,256.8100,257.7800,-2.3047,-1.2964,-1.0082,0.0102,-21.00,0.5000,120,reversal
ADBE,Long,2025-08-20T14:00:00+00:00,2025-08-20T16:20:00+00:00,359.3300,354.9500,-0.1028,-2.9943,2.8915,0.0049,15.00,2.3333,30,reversal
XOM,Short,2025-08-20T14:00:00+00:00,2025-08-20T19:45:00+00:00,108.9500,109.0000,1.7087,-2.9943,4.7030,0.0041,-51.00,5.7500,30,eod
CRM,Short,2025-08-21T14:00:00+00:00,2025-08-21T14:40:00+00:00,241.5700,243.8100,-1.1606,0.2590,-1.4196,0.0062,-23.00,0.6667,30,reversal
GE,Long,2025-08-21T14:00:00+00:00,2025-08-21T19:45:00+00:00,271.2000,269.1100,2.7979,0.2590,2.5388,0.0050,20.00,5.7500,30,eod
HD,Long,2025-08-22T15:50:00+00:00,2025-08-22T19:45:00+00:00,413.7700,413.7900,4.1561,3.0664,1.0897,0.0089,13.00,3.9167,140,eod
PFE,Short,2025-08-22T14:00:00+00:00,2025-08-22T19:45:00+00:00,26.0700,25.8200,0.5027,3.4461,-2.9434,0.0046,-212.00,5.7500,30,eod
T,Long,2025-08-22T14:00:00+00:00,2025-08-22T19:45:00+00:00,29.4400,28.7100,-1.8540,3.4461,-5.3001,0.0033,188.00,5.7500,30,eod
NFLX,Long,2025-08-25T14:00:00+00:00,2025-08-25T19:45:00+00:00,122.7100,121.9900,2.4833,1.0116,1.4717,0.0067,44.00,5.7500,30,eod
CRM,Short,2025-08-25T14:00:00+00:00,2025-08-25T19:45:00+00:00,247.1300,247.6800,-1.3342,1.0116,-2.3458,0.0063,-22.00,5.7500,30,eod
PFE,Long,2025-08-25T14:00:00+00:00,2025-08-25T19:45:00+00:00,25.4500,25.1400,-2.7822,1.0116,-3.7938,0.0054,216.00,5.7500,30,eod
SBUX,Long,2025-08-26T14:00:00+00:00,2025-08-26T15:05:00+00:00,86.9300,86.3600,1.3711,0.0588,1.3123,0.0050,62.00,1.0833,30,reversal
ADBE,Short,2025-08-26T14:00:00+00:00,2025-08-26T19:45:00+00:00,358.4000,356.3300,-1.8184,0.0588,-1.8772,0.0061,-15.00,5.7500,30,eod
T,Long,2025-08-26T14:15:00+00:00,2025-08-26T19:45:00+00:00,28.4200,28.4900,-3.0113,0.1382,-3.1496,0.0047,192.00,5.5000,45,eod
META,Short,2025-08-27T14:00:00+00:00,2025-08-27T19:45:00+00:00,748.8000,747.4200,-1.3608,-0.2780,-1.0828,0.0044,-7.00,5.7500,30,eod
LIN,Long,2025-08-27T14:00:00+00:00,2025-08-27T19:45:00+00:00,482.8000,482.6600,1.6577,-0.2780,1.9356,0.0037,11.00,5.7500,30,eod
FCX,Long,2025-08-28T14:00:00+00:00,2025-08-28T19:45:00+00:00,44.2400,44.4700,1.1868,-1.6311,2.8179,0.0054,123.00,5.7500,30,eod
DIS,Short,2025-08-28T14:30:00+00:00,2025-08-28T19:45:00+00:00,116.8800,117.5700,-1.7223,-0.7107,-1.0115,0.0059,-46.00,5.2500,60,eod
SLB,Long,2025-08-29T14:00:00+00:00,2025-08-29T19:45:00+00:00,36.8900,36.8000,0.9538,-1.9881,2.9420,0.0066,147.00,5.7500,30,eod
PFE,Short,2025-08-29T14:00:00+00:00,2025-08-29T19:45:00+00:00,24.8500,24.7500,1.9304,-1.9881,3.9185,0.0048,-219.00,5.7500,30,eod
JPM,Long,2025-09-02T14:00:00+00:00,2025-09-02T14:20:00+00:00,298.0700,296.3400,2.8510,1.7206,1.1303,0.0039,18.00,0.3333,30,reversal
LLY,Short,2025-09-02T14:00:00+00:00,2025-09-02T16:10:00+00:00,729.1300,729.4100,-0.7641,1.7206,-2.4847,0.0051,-7.00,2.1667,30,reversal
FCX,Short,2025-09-02T15:25:00+00:00,2025-09-02T19:45:00+00:00,44.3300,44.8000,3.3632,0.3082,3.0551,0.0076,-122.00,4.3333,115,eod
NKE,Long,2025-09-02T14:00:00+00:00,2025-09-02T19:45:00+00:00,75.2200,74.1500,-1.5301,1.7206,-3.2507,0.0060,72.00,5.7500,30,eod
GOOGL,Long,2025-09-03T14:00:00+00:00,2025-09-03T14:25:00+00:00,229.9800,227.4600,3.1285,0.4795,2.6490,0.0045,23.00,0.4167,30,reversal
SBUX,Long,2025-09-03T14:00:00+00:00,2025-09-03T19:45:00+00:00,87.1200,87.1000,-5.0307,0.4795,-5.5102,0.0051,61.00,5.7500,30,eod
DIS,Short,2025-09-03T14:00:00+00:00,2025-09-03T19:45:00+00:00,117.1600,117.2700,-2.2122,0.4795,-2.6917,0.0045,-46.00,5.7500,30,eod
LLY,Long,2025-09-04T14:00:00+00:00,2025-09-04T19:15:00+00:00,742.6200,744.1400,1.6491,-1.2552,2.9043,0.0050,7.00,5.2500,30,reversal
GOOGL,Short,2025-09-04T14:00:00+00:00,2025-09-04T19:35:00+00:00,226.7300,231.8700,-2.8641,-1.2552,-1.6089,0.0049,-23.00,5.5833,30,reversal
T,Short,2025-09-04T14:00:00+00:00,2025-09-04T19:45:00+00:00,29.5800,29.5200,2.9072,-1.2552,4.1624,0.0045,-181.00,5.7500,30,eod
PYPL,Long,2025-09-04T14:15:00+00:00,2025-09-04T19:45:00+00:00,66.9400,68.5100,-4.2732,-0.9481,-3.3251,0.0077,80.00,5.5000,45,eod
GE,Long,2025-09-05T14:00:00+00:00,2025-09-05T16:35:00+00:00,273.8900,277.1100,-4.0985,-0.1478,-3.9507,0.0070,19.00,2.5833,30,reversal
MSFT,Short,2025-09-05T14:00:00+00:00,2025-09-05T19:45:00+00:00,501.2600,493.6500,-3.0378,-0.1478,-2.8901,0.0038,-10.00,5.7500,30,eod
CRM,Short,2025-09-05T14:00:00+00:00,2025-09-05T19:45:00+00:00,250.5700,249.7100,2.8980,-0.1478,3.0457,0.0058,-21.00,5.7500,30,eod
NKE,Long,2025-09-05T14:00:00+00:00,2025-09-05T19:45:00+00:00,75.2000,73.9100,2.5647,-0.1478,2.7125,0.0056,71.00,5.7500,30,eod
COIN,Long,2025-09-08T14:00:00+00:00,2025-09-08T14:15:00+00:00,303.2500,299.2600,1.4718,0.4322,1.0396,0.0106,17.00,0.2500,30,reversal
ADBE,Short,2025-09-08T19:10:00+00:00,2025-09-08T19:45:00+00:00,356.6500,357.8000,2.5544,-0.4599,3.0143,0.0107,-14.00,0.5833,340,eod
COP,Long,2025-09-08T14:00:00+00:00,2025-09-08T19:45:00+00:00,90.8400,90.8000,-3.9407,0.4322,-4.3730,0.0062,59.00,5.7500,30,eod
PFE,Short,2025-09-08T14:00:00+00:00,2025-09-08T19:45:00+00:00,24.4600,24.4800,-2.5068,0.4322,-2.9390,0.0055,-219.00,5.7500,30,eod
XOM,Long,2025-09-09T14:00:00+00:00,2025-09-09T16:15:00+00:00,112.1600,111.2300,1.4553,-0.5456,2.0010,0.0047,47.00,2.2500,30,reversal
DE,Short,2025-09-09T14:00:00+00:00,2025-09-09T19:45:00+00:00,472.9400,474.9900,-3.3916,-0.5456,-2.8459,0.0047,-11.00,5.7500,30,eod
DE,Long,2025-09-09T14:05:00+00:00,2025-09-09T19:45:00+00:00,472.2000,474.9900,-3.5721,-0.1226,-3.4495,0.0049,11.00,5.6667,35,eod
LLY,Short,2025-09-09T14:25:00+00:00,2025-09-09T19:45:00+00:00,750.9400,749.0300,2.8637,-0.2807,3.1443,0.0060,-7.00,5.3333,55,eod
MPC,Long,2025-09-10T14:40:00+00:00,2025-09-10T18:55:00+00:00,178.8700,181.5700,-3.1616,0.1146,-3.2762,0.0080,29.00,4.2500,70,reversal
AAPL,Short,2025-09-10T14:00:00+00:00,2025-09-10T19:45:00+00:00,228.9100,226.6100,-1.8994,-0.0147,-1.8846,0.0040,-23.00,5.7500,30,eod
JPM,Long,2025-09-10T14:00:00+00:00,2025-09-10T19:45:00+00:00,299.8800,300.9400,2.4357,-0.0147,2.4505,0.0056,17.00,5.7500,30,eod
JPM,Short,2025-09-10T14:10:00+00:00,2025-09-10T19:45:00+00:00,300.7300,300.9400,3.1140,-0.0625,3.1765,0.0053,-17.00,5.5833,40,eod
MU,Short,2025-09-11T14:00:00+00:00,2025-09-11T15:40:00+00:00,151.9400,154.4800,-1.4779,-0.0817,-1.3962,0.0054,-35.00,1.6667,30,reversal
NFLX,Long,2025-09-11T14:40:00+00:00,2025-09-11T19:45:00+00:00,121.5400,120.5500,-2.9158,0.2880,-3.2039,0.0061,44.00,5.0833,70,eod
CAT,Short,2025-09-11T14:00:00+00:00,2025-09-11T19:45:00+00:00,434.2500,431.6200,3.8436,-0.0817,3.9253,0.0057,-12.00,5.7500,30,eod
LOW,Long,2025-09-11T14:00:00+00:00,2025-09-11T19:45:00+00:00,271.3600,272.7200,2.7843,-0.0817,2.8659,0.0051,19.00,5.7500,30,eod
TSLA,Long,2025-09-12T14:00:00+00:00,2025-09-12T19:45:00+00:00,385.9700,394.4500,2.7336,0.2101,2.5236,0.0114,13.00,5.7500,30,eod
AMZN,Short,2025-09-12T14:00:00+00:00,2025-09-12T19:45:00+00:00,228.7300,227.9000,-1.8804,0.2101,-2.0904,0.0037,-23.00,5.7500,30,eod
NKE,Long,2025-09-12T14:30:00+00:00,2025-09-12T19:45:00+00:00,72.2400,73.0700,-2.8137,0.4789,-3.2926,0.0081,74.00,5.2500,60,eod
TXN,Long,2025-09-15T14:00:00+00:00,2025-09-15T15:50:00+00:00,177.5300,177.1500,2.4129,0.8975,1.5154,0.0045,30.00,1.8333,30,reversal
TXN,Short,2025-09-15T14:40:00+00:00,2025-09-15T15:50:00+00:00,179.1700,177.1500,3.9256,0.6794,3.2462,0.0051,-30.00,1.1667,70,reversal
DE,Short,2025-09-15T14:00:00+00:00,2025-09-15T19:45:00+00:00,466.2100,469.7600,-2.0651,0.8975,-2.9625,0.0050,-11.00,5.7500,30,eod
DE,Long,2025-09-15T14:05:00+00:00,2025-09-15T19:45:00+00:00,465.5000,469.7600,-2.1993,0.9002,-3.0995,0.0054,11.00,5.6667,35,eod
TSLA,Long,2025-09-16T14:00:00+00:00,2025-09-16T19:45:00+00:00,419.0200,422.5100,1.2348,-0.5907,1.8256,0.0106,12.00,5.7500,30,eod
AAPL,Short,2025-09-16T14:00:00+00:00,2025-09-16T19:45:00+00:00,240.9800,239.0100,3.3866,-0.5907,3.9773,0.0050,-22.00,5.7500,30,eod
LIN,Short,2025-09-16T14:00:00+00:00,2025-09-16T19:45:00+00:00,472.7000,472.7000,-3.2969,-0.5907,-2.7061,0.0033,-11.00,5.7500,30,eod
LIN,Long,2025-09-16T14:10:00+00:00,2025-09-16T19:45:00+00:00,471.5100,472.7000,-3.9140,-0.6069,-3.3071,0.0034,11.00,5.5833,40,eod
META,Short,2025-09-17T14:00:00+00:00,2025-09-17T15:45:00+00:00,770.8400,773.8300,-1.8620,-0.5443,-1.3177,0.0046,-7.00,1.7500,30,reversal
LLY,Short,2025-09-17T14:05:00+00:00,2025-09-17T19:30:00+00:00,770.7100,762.3000,2.4020,-0.7151,3.1170,0.0054,-7.00,5.4167,35,reversal
ADBE,Long,2025-09-17T14:00:00+00:00,2025-09-17T19:45:00+00:00,360.1900,361.8200,2.3002,-0.5443,2.8446,0.0063,15.00,5.7500,30,eod
MU,Long,2025-09-18T14:00:00+00:00,2025-09-18T19:45:00+00:00,168.1200,168.7200,2.3699,0.3787,1.9913,0.0058,32.00,5.7500,30,eod
LIN,Short,2025-09-18T14:00:00+00:00,2025-09-18T19:45:00+00:00,474.3100,476.2000,-2.3329,0.3787,-2.7116,0.0034,-11.00,5.7500,30,eod
LIN,Long,2025-09-18T14:05:00+00:00,2025-09-18T19:45:00+00:00,474.0500,476.2000,-2.2321,0.8671,-3.0992,0.0038,11.00,5.6667,35,eod
COIN,Short,2025-09-18T16:00:00+00:00,2025-09-18T19:45:00+00:00,347.5000,343.7600,3.8219,0.7895,3.0324,0.0157,-15.00,3.7500,150,eod
NVDA,Long,2025-09-19T14:05:00+00:00,2025-09-19T16:05:00+00:00,177.4000,176.1000,1.6995,0.6459,1.0536,0.0050,30.00,2.0000,35,reversal
META,Long,2025-09-19T15:50:00+00:00,2025-09-19T19:45:00+00:00,775.6400,775.0000,-3.1616,0.1881,-3.3497,0.0044,7.00,3.9167,140,eod
LLY,Short,2025-09-19T14:00:00+00:00,2025-09-19T19:45:00+00:00,756.4000,753.8000,-1.7874,0.8992,-2.6866,0.0045,-7.00,5.7500,30,eod
PFE,Long,2025-09-22T14:00:00+00:00,2025-09-22T16:00:00+00:00,24.7300,24.5200,3.1902,0.5947,2.5955,0.0052,221.00,2.0000,30,reversal
PFE,Short,2025-09-22T14:10:00+00:00,2025-09-22T16:00:00+00:00,24.7300,24.5200,3.8351,0.3553,3.4797,0.0043,-221.00,1.8333,40,reversal
GOOGL,Long,2025-09-22T15:30:00+00:00,2025-09-22T19:45:00+00:00,251.3700,251.3700,-2.6368,0.8819,-3.5188,0.0056,21.00,4.2500,120,eod
FCX,Short,2025-09-22T14:00:00+00:00,2025-09-22T19:45:00+00:00,44.6600,45.1800,-1.5592,0.5947,-2.1539,0.0081,-122.00,5.7500,30,eod
AMZN,Short,2025-09-23T14:00:00+00:00,2025-09-23T17:45:00+00:00,222.1300,221.9700,-3.8307,-1.4665,-2.3642,0.0038,-24.00,3.7500,30,reversal
MPC,Short,2025-09-23T14:00:00+00:00,2025-09-23T19:45:00+00:00,191.5500,191.1200,3.3444,-1.4665,4.8109,0.0056,-28.00,5.7500,30,eod
JPM,Long,2025-09-23T14:00:00+00:00,2025-09-23T19:45:00+00:00,315.7700,312.0800,1.4162,-1.4665,2.8826,0.0055,17.00,5.7500,30,eod
T,Short,2025-09-24T14:00:00+00:00,2025-09-24T15:50:00+00:00,28.3800,28.3300,-2.2116,-0.1247,-2.0870,0.0044,-191.00,1.8333,30,reversal
QCOM,Short,2025-09-24T14:50:00+00:00,2025-09-24T19:45:00+00:00,172.2100,173.5300,2.5808,-0.7645,3.3453,0.0065,-31.00,4.9167,80,eod
FCX,Long,2025-09-24T17:25:00+00:00,2025-09-24T19:45:00+00:00,38.7900,37.9800,-4.4762,-1.4473,-3.0288,0.0139,139.00,2.3333,235,eod
DIS,Long,2025-09-24T14:00:00+00:00,2025-09-24T19:45:00+00:00,113.7100,113.5900,2.0520,-0.1247,2.1767,0.0039,47.00,5.7500,30,eod
SCHW,Long,2025-09-25T14:00:00+00:00,2025-09-25T15:50:00+00:00,93.4800,94.3300,2.6923,-0.0323,2.7246,0.0043,57.00,1.8333,30,reversal
NKE,Long,2025-09-25T14:00:00+00:00,2025-09-25T19:45:00+00:00,69.3200,69.2700,-3.2727,-0.0323,-3.2404,0.0062,77.00,5.7500,30,eod
PYPL,Short,2025-09-25T14:00:00+00:00,2025-09-25T19:45:00+00:00,66.4700,66.7000,-1.9566,-0.0323,-1.9242,0.0046,-80.00,5.7500,30,eod
UNH,Short,2025-09-26T14:00:00+00:00,2025-09-26T14:10:00+00:00,343.5700,343.4600,-2.2156,-0.7557,-1.4599,0.0069,-15.00,0.1667,30,reversal
XOM,Short,2025-09-26T14:00:00+00:00,2025-09-26T19:45:00+00:00,117.6500,117.4700,2.3911,-0.7557,3.1468,0.0050,-45.00,5.7500,30,eod
COP,Long,2025-09-26T14:00:00+00:00,2025-09-26T19:45:00+00:00,98.4400,98.6000,1.6710,-0.7557,2.4268,0.0066,54.00,5.7500,30,eod
GE,Long,2025-09-26T17:05:00+00:00,2025-09-26T19:45:00+00:00,293.3400,295.1000,-2.9895,0.0647,-3.0542,0.0087,18.00,2.6667,215,eod
T,Short,2025-09-29T14:00:00+00:00,2025-09-29T19:20:00+00:00,28.1000,28.0600,-1.0804,1.9174,-2.9978,0.0036,-191.00,5.3333,30,reversal
NFLX,Long,2025-09-29T14:00:00+00:00,2025-09-29T19:45:00+00:00,121.7000,120.2600,4.2419,1.9174,2.3245,0.0051,44.00,5.7500,30,eod
CVX,Long,2025-09-29T14:00:00+00:00,2025-09-29T19:45:00+00:00,156.5500,155.8200,-3.0895,1.9174,-5.0070,0.0038,34.00,5.7500,30,eod
PYPL,Short,2025-09-29T14:40:00+00:00,2025-09-29T19:45:00+00:00,70.1500,69.7000,4.5250,1.4038,3.1212,0.0061,-76.00,5.0833,70,eod
NVDA,Long,2025-09-30T14:00:00+00:00,2025-09-30T19:45:00+00:00,184.6900,185.8300,2.9879,1.3909,1.5971,0.0058,29.00,5.7500,30,eod
DE,Long,2025-09-30T14:00:00+00:00,2025-09-30T19:45:00+00:00,455.4700,456.0900,-2.5905,1.3909,-3.9814,0.0054,11.00,5.7500,30,eod
BAC,Short,2025-09-30T14:00:00+00:00,2025-09-30T19:45:00+00:00,52.0800,51.5500,-1.5215,1.3909,-2.9124,0.0055,-103.00,5.7500,30,eod
PFE,Short,2025-09-30T14:05:00+00:00,2025-09-30T19:45:00+00:00,24.4600,25.4900,3.2837,-0.1592,3.4429,0.0064,-218.00,5.6667,35,eod
PYPL,Long,2025-10-01T14:00:00+00:00,2025-10-01T14:30:00+00:00,67.6600,67.1600,2.5876,0.3214,2.2661,0.0050,78.00,0.5000,30,reversal
CVX,Short,2025-10-01T14:00:00+00:00,2025-10-01T19:45:00+00:00,153.5900,154.6600,-2.2268,0.3214,-2.5482,0.0041,-34.00,5.7500,30,eod
HD,Long,2025-10-01T14:15:00+00:00,2025-10-01T19:45:00+00:00,399.8000,397.9100,-2.7099,1.1275,-3.8373,0.0045,13.00,5.5000,45,eod
PFE,Short,2025-10-01T14:00:00+00:00,2025-10-01T19:45:00+00:00,26.2700,27.2000,3.8630,0.3214,3.5416,0.0064,-202.00,5.7500,30,eod
GE,Short,2025-10-02T14:00:00+00:00,2025-10-02T15:05:00+00:00,298.1100,298.4700,-2.4719,-1.4045,-1.0674,0.0062,-17.00,1.0833,30,reversal
TXN,Short,2025-10-02T14:00:00+00:00,2025-10-02T19:45:00+00:00,184.0900,182.1000,2.7964,-1.4045,4.2009,0.0076,-28.00,5.7500,30,eod
UNH,Long,2025-10-02T14:00:00+00:00,2025-10-02T19:45:00+00:00,350.6200,352.5600,1.5488,-1.4045,2.9533,0.0075,14.00,5.7500,30,eod
HD,Long,2025-10-03T14:00:00+00:00,2025-10-03T15:25:00+00:00,395.5300,393.8100,1.1308,-1.8641,2.9949,0.0032,13.00,1.4167,30,reversal
TSLA,Short,2025-10-03T14:25:00+00:00,2025-10-03T19:20:00+00:00,428.1300,427.5000,-2.2963,-0.9364,-1.3598,0.0136,-12.00,4.9167,55,reversal
PYPL,Short,2025-10-03T14:00:00+00:00,2025-10-03T19:45:00+00:00,68.6500,69.3500,1.8588,-1.8641,3.7229,0.0055,-76.00,5.7500,30,eod
META,Long,2025-10-06T14:00:00+00:00,2025-10-06T19:45:00+00:00,705.2800,712.4800,2.6705,0.3444,2.3261,0.0046,7.00,5.7500,30,eod
HD,Long,2025-10-06T14:00:00+00:00,2025-10-06T19:45:00+00:00,386.1800,389.0200,-3.7259,0.3444,-4.0703,0.0039,13.00,5.7500,30,eod
T,Short,2025-10-06T14:00:00+00:00,2025-10-06T19:45:00+00:00,26.3600,25.9100,-2.3480,0.3444,-2.6924,0.0035,-197.00,5.7500,30,eod
CRM,Short,2025-10-07T14:00:00+00:00,2025-10-07T15:55:00+00:00,242.3000,238.4200,-3.4346,-0.6657,-2.7689,0.0052,-21.00,1.9167,30,reversal
CRM,Long,2025-10-07T14:05:00+00:00,2025-10-07T15:55:00+00:00,241.9100,238.4200,-3.6535,0.1598,-3.8133,0.0053,21.00,1.8333,35,reversal
NVDA,Long,2025-10-07T14:00:00+00:00,2025-10-07T19:45:00+00:00,188.4300,185.5300,1.5096,-0.6657,2.1753,0.0066,27.00,5.7500,30,eod
PYPL,Short,2025-10-07T14:00:00+00:00,2025-10-07T19:45:00+00:00,75.4400,74.2900,3.0248,-0.6657,3.6905,0.0066,-69.00,5.7500,30,eod
AMD,Long,2025-10-08T14:00:00+00:00,2025-10-08T19:45:00+00:00,221.8800,233.9100,3.6356,2.4069,1.2286,0.0124,23.00,5.7500,30,eod
AMD,Short,2025-10-08T18:00:00+00:00,2025-10-08T19:45:00+00:00,232.8600,233.9100,4.6141,1.5334,3.0808,0.0210,-22.00,1.7500,270,eod
SCHW,Long,2025-10-08T14:00:00+00:00,2025-10-08T19:45:00+00:00,92.9500,94.0400,-1.9639,2.4069,-4.3709,0.0046,56.00,5.7500,30,eod
SBUX,Short,2025-10-08T14:00:00+00:00,2025-10-08T19:45:00+00:00,80.3900,80.1600,-0.5749,2.4069,-2.9819,0.0050,-64.00,5.7500,30,eod
NVDA,Long,2025-10-09T14:00:00+00:00,2025-10-09T19:45:00+00:00,194.1700,192.7200,1.7908,-0.8223,2.6131,0.0071,27.00,5.7500,30,eod
NFLX,Short,2025-10-09T14:00:00+00:00,2025-10-09T19:45:00+00:00,122.8200,123.1900,2.2244,-0.8223,3.0467,0.0051,-43.00,5.7500,30,eod
CVX,Long,2025-10-09T18:45:00+00:00,2025-10-09T19:45:00+00:00,151.8200,151.9000,-3.9003,-0.7531,-3.1472,0.0044,35.00,1.0000,315,eod
SLB,Short,2025-10-09T14:00:00+00:00,2025-10-09T19:45:00+00:00,33.9200,33.1600,-2.6261,-0.8223,-1.8039,0.0056,-156.00,5.7500,30,eod
ADBE,Short,2025-10-10T14:00:00+00:00,2025-10-10T15:05:00+00:00,344.0900,340.0300,-2.5172,0.2069,-2.7241,0.0046,-15.00,1.0833,30,reversal
PYPL,Long,2025-10-10T14:20:00+00:00,2025-10-10T15:10:00+00:00,74.4700,73.8100,-3.0443,0.1544,-3.1986,0.0084,71.00,0.8333,50,reversal
AVGO,Long,2025-10-10T14:00:00+00:00,2025-10-10T19:45:00+00:00,349.4700,327.2700,2.5854,0.2069,2.3785,0.0063,15.00,5.7500,30,eod
T,Short,2025-10-10T15:00:00+00:00,2025-10-10T19:45:00+00:00,25.8900,25.8600,1.0955,-3.4014,4.4969,0.0043,-203.00,4.7500,90,eod
MPC,Short,2025-10-13T14:00:00+00:00,2025-10-13T15:00:00+00:00,184.9100,183.7500,0.9874,3.8577,-2.8702,0.0071,-28.00,1.0000,30,reversal
AVGO,Long,2025-10-13T14:20:00+00:00,2025-10-13T19:45:00+00:00,354.3300,356.5200,2.8107,1.4541,1.3566,0.0076,14.00,5.4167,50,eod
AVGO,Short,2025-10-13T14:45:00+00:00,2025-10-13T19:45:00+00:00,357.5600,356.5200,3.7467,0.7084,3.0384,0.0082,-14.00,5.0000,75,eod
T,Long,2025-10-13T14:00:00+00:00,2025-10-13T19:45:00+00:00,25.5400,25.5800,-2.6154,3.8577,-6.4731,0.0036,204.00,5.7500,30,eod
JPM,Short,2025-10-14T14:00:00+00:00,2025-10-14T14:35:00+00:00,296.5300,303.0300,-1.7544,1.2154,-2.9698,0.0048,-17.00,0.5833,30,reversal
DE,Long,2025-10-14T14:00:00+00:00,2025-10-14T17:30:00+00:00,442.7000,447.1900,3.4087,1.2154,2.1934,0.0058,11.00,3.5000,30,reversal
CRM,Long,2025-10-14T14:20:00+00:00,2025-10-14T19:45:00+00:00,243.2800,241.4900,-1.0675,2.2705,-3.3380,0.0089,21.00,5.4167,50,eod
AAPL,Long,2025-10-15T14:00:00+00:00,2025-10-15T14:10:00+00:00,251.7200,250.8400,3.6900,1.8119,1.8781,0.0028,20.00,0.1667,30,reversal
MU,Short,2025-10-15T14:00:00+00:00,2025-10-15T15:55:00+00:00,189.1800,189.6300,-0.8850,1.8119,-2.6969,0.0090,-27.00,1.9167,30,reversal
GS,Long,2025-10-15T14:05:00+00:00,2025-10-15T17:00:00+00:00,772.4400,774.7100,-0.6832,2.4803,-3.1635,0.0074,6.00,2.9167,35,reversal
AMZN,Long,2025-10-16T14:00:00+00:00,2025-10-16T14:45:00+00:00,218.3000,218.0700,1.2853,-0.5236,1.8088,0.0037,23.00,0.7500,30,reversal
NKE,Short,2025-10-16T14:00:00+00:00,2025-10-16T16:35:00+00:00,67.8900,67.0800,-2.1198,-0.5236,-1.5962,0.0060,-76.00,2.5833,30,reversal
NKE,Long,2025-10-16T14:35:00+00:00,2025-10-16T16:35:00+00:00,67.4900,67.0800,-2.6673,0.5459,-3.2132,0.0069,76.00,2.0000,65,reversal
T,Short,2025-10-16T16:15:00+00:00,2025-10-16T19:45:00+00:00,26.3700,26.2400,1.6796,-1.3624,3.0420,0.0066,-196.00,3.5000,165,eod
SCHW,Long,2025-10-17T14:05:00+00:00,2025-10-17T14:15:00+00:00,94.0800,93.7800,1.9831,0.7928,1.1904,0.0055,55.00,0.1667,35,reversal
CRM,Short,2025-10-17T14:00:00+00:00,2025-10-17T19:45:00+00:00,247.6100,243.8200,-1.4401,1.4463,-2.8864,0.0077,-20.00,5.7500,30,eod
DE,Long,2025-10-17T14:00:00+00:00,2025-10-17T19:45:00+00:00,456.8300,458.7700,-2.3675,1.4463,-3.8137,0.0076,11.00,5.7500,30,eod
ADBE,Long,2025-10-20T14:00:00+00:00,2025-10-20T19:45:00+00:00,339.4200,343.9800,2.4441,1.1483,1.2958,0.0049,15.00,5.7500,30,eod
SLB,Long,2025-10-20T14:00:00+00:00,2025-10-20T19:45:00+00:00,32.7300,33.4100,-3.7921,1.1483,-4.9404,0.0055,158.00,5.7500,30,eod
T,Short,2025-10-20T14:00:00+00:00,2025-10-20T19:45:00+00:00,26.2100,26.0500,-1.5249,1.1483,-2.6733,0.0030,-198.00,5.7500,30,eod
GE,Short,2025-10-21T14:00:00+00:00,2025-10-21T19:45:00+00:00,307.5200,306.7500,-3.3627,-1.1264,-2.2363,0.0060,-17.00,5.7500,30,eod
GE,Long,2025-10-21T14:15:00+00:00,2025-10-21T19:45:00+00:00,305.8000,306.7500,-3.8630,-0.0861,-3.7769,0.0067,17.00,5.5000,45,eod
HD,Long,2025-10-21T14:00:00+00:00,2025-10-21T19:45:00+00:00,389.5600,391.2000,1.7208,-1.1264,2.8472,0.0050,13.00,5.7500,30,eod
SBUX,Short,2025-10-21T14:00:00+00:00,2025-10-21T19:45:00+00:00,84.7500,86.4000,2.0487,-1.1264,3.1751,0.0056,-62.00,5.7500,30,eod
NFLX,Short,2025-10-22T14:00:00+00:00,2025-10-22T18:20:00+00:00,113.3200,112.3000,-1.3226,1.2568,-2.5794,0.0052,-46.00,4.3333,30,reversal
MSFT,Long,2025-10-22T14:00:00+00:00,2025-10-22T19:45:00+00:00,523.8000,520.7300,2.5813,1.2568,1.3246,0.0027,10.00,5.7500,30,eod
